office,co2e
Associated Students Concerts & Events,7.439160
Associated Students Concerts & Events,14.881140
Associated Students Concerts & Events,10.627640
Associated Students Concerts & Events,1.912900
Associated Students Concerts & Events,0.424880
Associated Students Concerts & Events,5.668200
Associated Students Concerts & Events,7.971200
Associated Students Concerts & Events,9.565440
Associated Students Concerts & Events,9.565440
Associated Students Concerts & Events,14.170500
Associated Students Concerts & Events,14.170500
Associated Students Concerts & Events,5.313820
Associated Students Concerts & Events,7.085720
Associated Students Concerts & Events,0.532980
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,0.132720
Associated Students Concerts & Events,0.430920
Associated Students Concerts & Events,31.200000
Associated Students Concerts & Events,126.332227
Associated Students Concerts & Events,0.463680
Associated Students Concerts & Events,0.463680
Associated Students Concerts & Events,0.926520
Associated Students Concerts & Events,0.662760
Associated Students Concerts & Events,0.119280
Associated Students Concerts & Events,136.050090
Associated Students Concerts & Events,136.050090
Associated Students Concerts & Events,272.100180
Associated Students Concerts & Events,150.000000
Associated Students Concerts & Events,27.000000
Associated Students Concerts & Events,7.774291
Associated Students Concerts & Events,80.000000
Associated Students Concerts & Events,105.750000
Associated Students Concerts & Events,174.921545
Associated Students Concerts & Events,174.921545
Associated Students Concerts & Events,188.000000
Associated Students Concerts & Events,0.026880
Associated Students Concerts & Events,0.353640
Associated Students Concerts & Events,0.496440
Associated Students Concerts & Events,0.596400
Associated Students Concerts & Events,0.596400
Associated Students Concerts & Events,0.882840
Associated Students Concerts & Events,0.882000
Associated Students Concerts & Events,0.330960
Associated Students Concerts & Events,0.441840
Associated Students Concerts & Events,0.033600
Associated Students Concerts & Events,188.000000
Associated Students Concerts & Events,97.178636
Associated Students Concerts & Events,129.571515
Associated Students Concerts & Events,7.073500
Associated Students Concerts & Events,1.758120
Associated Students Concerts & Events,5.712000
Associated Students Concerts & Events,6.151320
Associated Students Concerts & Events,6.151320
Associated Students Concerts & Events,12.295920
Associated Students Concerts & Events,8.788080
Associated Students Concerts & Events,1.582560
Associated Students Concerts & Events,0.351960
Associated Students Concerts & Events,4.687200
Associated Students Concerts & Events,6.591480
Associated Students Concerts & Events,7.909440
Associated Students Concerts & Events,7.909440
Associated Students Concerts & Events,11.717160
Associated Students Concerts & Events,11.717160
Associated Students Concerts & Events,4.394040
Associated Students Concerts & Events,5.859000
Associated Students Concerts & Events,0.441000
Associated Students Concerts & Events,-1.758120
Associated Students Concerts & Events,-5.712000
Associated Students Concerts & Events,-6.151320
Associated Students Concerts & Events,-6.151320
Associated Students Concerts & Events,-12.295920
Associated Students Concerts & Events,-8.788080
Associated Students Concerts & Events,-1.582560
Associated Students Concerts & Events,-0.351960
Associated Students Concerts & Events,-4.687200
Associated Students Concerts & Events,-6.591480
Associated Students Concerts & Events,-7.909440
Associated Students Concerts & Events,-7.909440
Associated Students Concerts & Events,-11.717160
Associated Students Concerts & Events,-11.717160
Associated Students Concerts & Events,-4.394040
Associated Students Concerts & Events,-5.859000
Associated Students Concerts & Events,-0.441000
Associated Students Concerts & Events,1.758120
Associated Students Concerts & Events,5.712000
Associated Students Concerts & Events,6.151320
Associated Students Concerts & Events,6.151320
Associated Students Concerts & Events,12.295920
Associated Students Concerts & Events,8.788080
Associated Students Concerts & Events,1.582560
Associated Students Concerts & Events,0.351960
Associated Students Concerts & Events,4.687200
Associated Students Concerts & Events,6.591480
Associated Students Concerts & Events,7.909440
Associated Students Concerts & Events,7.909440
Associated Students Concerts & Events,11.717160
Associated Students Concerts & Events,115.500000
Associated Students Concerts & Events,42.110742
Associated Students Concerts & Events,1.410000
Associated Students Concerts & Events,0.352500
Associated Students Concerts & Events,0.705000
Associated Students Concerts & Events,11.661436
Associated Students Concerts & Events,-1.410000
Associated Students Concerts & Events,-0.352500
Associated Students Concerts & Events,-0.705000
Associated Students Concerts & Events,-11.661436
Associated Students Concerts & Events,8.026200
Associated Students Concerts & Events,1.738800
Associated Students Concerts & Events,-0.397664
Associated Students Concerts & Events,-0.099102
Associated Students Concerts & Events,2.059680
Associated Students Concerts & Events,-2.380963
Associated Students Concerts & Events,-0.198205
Associated Students Concerts & Events,48.165479
Associated Students Concerts & Events,0.397664
Associated Students Concerts & Events,0.099102
Associated Students Concerts & Events,2.380963
Associated Students Concerts & Events,0.198205
Associated Students Concerts & Events,2.508918
Associated Students Concerts & Events,863.200000
Associated Students Concerts & Events,79.145820
Associated Students Concerts & Events,342.375000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,547.800000
Associated Students Concerts & Events,1.300000
Associated Students Concerts & Events,609.039849
Associated Students Concerts & Events,7.905148
Associated Students Concerts & Events,-7.905148
Associated Students Concerts & Events,7.905148
Associated Students Concerts & Events,2331.066600
Associated Students Concerts & Events,13.248374
Associated Students Concerts & Events,13.248374
Associated Students Concerts & Events,-13.248374
Associated Students Concerts & Events,13.248374
Associated Students Concerts & Events,-13.248374
Associated Students Concerts & Events,2.810510
Associated Students Concerts & Events,36.271200
Associated Students Concerts & Events,22.770307
Associated Students Concerts & Events,830.157240
Associated Students Concerts & Events,5.095006
Associated Students Concerts & Events,-0.076140
Associated Students Concerts & Events,-0.020680
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.041360
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.022560
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.013160
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.110920
Associated Students Concerts & Events,-0.041360
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.008460
Associated Students Concerts & Events,-0.009400
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.076140
